county_fips,county_name,state_name,FINAL,votes_gop,votes_dem,total_votes,EstimatePOP2019
48463,Uvalde County,Texas,-0.613963577,6160,4066,10323,"26,741"
48465,Val Verde County,Texas,-0.705925548,7839,6401,14417,"49,025"
48467,Van Zandt County,Texas,-0.544919597,22126,3419,25753,"56,590"
48469,Victoria County,Texas,-0.628545676,23347,10371,34205,"92,084"
48471,Walker County,Texas,-0.676021981,15368,7875,23641,"72,971"
48473,Waller County,Texas,-0.590612895,14206,8130,22617,"55,246"
48475,Ward County,Texas,-0.663777296,3238,761,4034,"11,998"
48477,Washington County,Texas,-0.514798506,12949,4254,17410,"35,882"
48479,Webb County,Texas,0.752617006,25898,41820,68439,"276,652"
48481,Wharton County,Texas,-0.597916065,11892,4671,16709,"41,556"
48483,Wheeler County,Texas,-0.537974684,2158,168,2336,"5,056"
48485,Wichita County,Texas,-0.653989261,31930,13024,45753,"132,230"
48487,Wilbarger County,Texas,-0.646174328,3520,954,4518,"12,769"
48489,Willacy County,Texas,0.738973687,2437,3097,5575,"21,358"
48491,Williamson County,Texas,0.512834624,138649,142457,287696,"590,551"
48493,Wilson County,Texas,-0.510358332,18457,6350,25006,"51,070"
48495,Winkler County,Texas,-0.734581773,1753,358,2126,"8,010"
48497,Wise County,Texas,-0.538508802,26986,4953,32297,"69,984"
48499,Wood County,Texas,-0.502294736,18962,3487,22665,"45,539"
48501,Yoakum County,Texas,-0.697807873,2172,419,2633,"8,713"
48503,Young County,Texas,-0.542365353,7112,1036,8242,"18,010"
48505,Zapata County,Texas,-0.727272727,2032,1820,3867,"14,179"
48507,Zavala County,Texas,0.630152027,1490,2864,4379,"11,840"
49001,Beaver County,Utah,-0.541579732,2673,356,3076,"6,710"
49003,Box Elder County,Utah,-0.535613603,20660,4280,26027,"56,046"
49005,Cache County,Utah,-0.588491609,34377,15246,52792,"128,289"
49007,Carbon County,Utah,-0.568880418,6255,2306,8822,"20,463"
49009,Daggett County,Utah,-0.378947368,473,105,590,950
49011,Davis County,Utah,-0.584298458,89326,51697,147774,"355,481"
49013,Duchesne County,Utah,-0.574882135,7445,830,8476,"19,938"
49015,Emery County,Utah,-0.518977227,4166,566,4816,"10,012"
49017,Garfield County,Utah,-0.461096813,2149,513,2722,"5,051"
49019,Grand County,Utah,0.484621694,2168,2733,5027,"9,754"
49021,Iron County,Utah,-0.567260526,18113,4673,23731,"54,839"
49023,Juab County,Utah,-0.511109262,5069,638,5875,"12,017"
49025,Kane County,Utah,-0.509383718,2777,1005,3869,"7,886"
49027,Millard County,Utah,-0.629435851,4267,529,4887,"13,188"
49029,Morgan County,Utah,-0.484163642,4957,1060,6254,"12,124"
49031,Piute County,Utah,-0.411088573,773,86,871,"1,479"
49033,Rich County,Utah,-0.468385018,1118,178,1320,"2,483"
49035,Salt Lake County,Utah,0.651264998,162607,226446,404685,"1,160,437"
49037,San Juan County,Utah,-0.657499347,2634,2451,5243,"15,308"
49039,Sanpete County,Utah,-0.607841236,9961,1724,12133,"30,939"
49041,Sevier County,Utah,-0.549907493,8427,1032,9731,"21,620"
49043,Summit County,Utah,0.569818484,6122,11733,18130,"42,145"
49045,Tooele County,Utah,-0.588009798,19531,8498,29770,"72,259"
49047,Uintah County,Utah,-0.585940561,12777,1601,14796,"35,734"
49049,Utah County,Utah,-0.59183635,173856,69386,259688,"636,235"
49051,Wasatch County,Utah,-0.517291954,9953,5762,16456,"34,091"
49053,Washington County,Utah,-0.499836671,65601,20065,88807,"177,556"
49055,Wayne County,Utah,-0.411287348,1207,362,1596,"2,711"
49057,Weber County,Utah,-0.583667995,64066,39652,108335,"260,213"
50001,Addison County,Vermont,0.401011502,6292,14964,22029,"36,777"
50003,Bennington County,Vermont,0.426557654,7096,12591,20340,"35,470"
50005,Caledonia County,Vermont,0.460340746,6551,9010,16186,"29,993"
50007,Chittenden County,Vermont,0.501373844,19614,59573,81662,"163,774"
50009,Essex County,Vermont,-0.466493591,1773,1405,3288,"6,163"
50011,Franklin County,Vermont,0.477349095,11267,13576,25820,"49,402"
50013,Grand Isle County,Vermont,0.327850726,1810,2905,4863,"7,235"
50015,Lamoille County,Vermont,0.410496018,4163,10240,14951,"25,362"
50017,Orange County,Vermont,0.40810605,6178,10281,17101,"28,892"
50019,Orleans County,Vermont,0.478381477,6512,7147,14103,"27,037"
50021,Rutland County,Vermont,0.416645186,14652,18205,33946,"58,191"
50023,Washington County,Vermont,0.3955726,8925,25169,35304,"58,409"
50025,Windham County,Vermont,0.382359907,6308,18766,26078,"42,222"
50027,Windsor County,Vermont,0.373306455,9990,23399,34507,"55,062"
51001,Accomack County,Virginia,-0.475213517,9172,7578,16959,"32,316"
51003,Albemarle County,Virginia,0.412704656,20711,42132,64209,"109,330"
51005,Alleghany County,Virginia,-0.448788694,5859,2243,8191,"14,860"
51007,Amelia County,Virginia,-0.403803728,5370,2390,7837,"13,145"
51009,Amherst County,Virginia,-0.462585034,11053,5680,16985,"31,605"
51011,Appomattox County,Virginia,-0.417509899,6702,2418,9268,"15,911"
51013,Arlington County,Virginia,0.454480202,22205,105167,129202,"236,842"
51015,Augusta County,Virginia,-0.445485587,30556,10748,41898,"75,558"
51017,Bath County,Virginia,-0.394019773,1824,674,2513,"4,147"
51019,Bedford County,Virginia,-0.391862982,35369,11986,48041,"78,997"
51021,Bland County,Virginia,-0.446656051,2903,532,3475,"6,280"
51023,Botetourt County,Virginia,-0.373889105,15033,5637,20924,"33,419"
51025,Brunswick County,Virginia,0.512352905,3343,4533,7915,"16,231"
51027,Buchanan County,Virginia,-0.526137878,8311,1587,9953,"21,004"
51029,Buckingham County,Virginia,-0.527175181,4544,3471,8108,"17,148"
51031,Campbell County,Virginia,-0.458157967,21211,8041,29739,"54,885"
51033,Caroline County,Virginia,-0.476094386,8109,7733,16097,"30,725"
51035,Carroll County,Virginia,-0.475714142,12659,2842,15619,"29,791"
51036,Charles City County,Virginia,0.362487434,1761,2624,4439,"6,963"
51037,Charlotte County,Virginia,-0.478872054,3815,2317,6191,"11,880"
51041,Chesterfield County,Virginia,0.397463733,98541,111094,212576,"352,802"
51043,Clarke County,Virginia,-0.364525617,5192,3920,9290,"14,619"
51045,Craig County,Virginia,-0.383550965,2536,587,3163,"5,131"
51047,Culpeper County,Virginia,-0.484516681,16013,10617,27117,"52,605"
51049,Cumberland County,Virginia,-0.466169956,3019,2230,5302,"9,932"
51051,Dickenson County,Virginia,-0.490222098,5746,1501,7299,"14,318"
51053,Dinwiddie County,Virginia,-0.472288397,8695,6224,15063,"28,544"
51057,Essex County,Virginia,-0.436592714,3075,3038,6171,"10,953"
51059,Fairfax County,Virginia,0.495499036,162312,404886,578931,"1,147,532"
51061,Fauquier County,Virginia,-0.392603409,25133,17362,43260,"71,222"
51063,Floyd County,Virginia,-0.40764493,6189,2970,9329,"15,749"
51065,Fluvanna County,Virginia,-0.427209388,8071,7289,15620,"27,270"
51067,Franklin County,Virginia,-0.474340673,20797,8312,29459,"56,042"
51069,Frederick County,Virginia,-0.474678938,30126,16021,46918,"89,313"
51071,Giles County,Virginia,-0.452332536,6876,2156,9157,"16,720"
51073,Gloucester County,Virginia,-0.404840955,14875,6964,22228,"37,348"
51075,Goochland County,Virginia,-0.294447017,9896,6623,16759,"23,753"
51077,Grayson County,Virginia,-0.477813505,6529,1535,8120,"15,550"
51079,Greene County,Virginia,-0.437711287,6819,4089,11144,"19,819"
51081,Greensville County,Virginia,0.597300635,1914,2627,4565,"11,336"
51083,Halifax County,Virginia,-0.463536905,10404,7648,18192,"33,911"
51085,Hanover County,Virginia,-0.343689104,44318,25307,70728,"107,766"
51087,Henrico County,Virginia,0.475209934,61280,110115,173610,"330,818"
51089,Henry County,Virginia,-0.484245505,16725,9127,26075,"50,557"
51091,Highland County,Virginia,-0.300913242,1092,417,1531,"2,190"
51093,Isle of Wight County,Virginia,-0.371311542,13661,9346,23330,"37,109"
51095,James City County,Virginia,0.3555663,23059,25374,49314,"76,523"
51097,King and Queen County,Virginia,-0.415800712,2450,1590,4104,"7,025"
51099,King George County,Virginia,-0.47220152,8446,5404,14164,"26,836"
51101,King William County,Virginia,-0.374096105,7320,3260,10733,"17,148"
51103,Lancaster County,Virginia,-0.327926059,3694,3361,7126,"10,603"
51105,Lee County,Virginia,-0.575972335,8365,1489,9932,"23,423"
51107,Loudoun County,Virginia,0.458245675,81837,137827,224036,"413,538"
51109,Louisa County,Virginia,-0.417041313,13294,8269,21914,"37,591"
51111,Lunenburg County,Virginia,-0.504919646,3586,2413,6038,"12,196"
51113,Madison County,Virginia,-0.388583063,5294,2684,8108,"13,261"
51115,Mathews County,Virginia,-0.340729002,3900,1824,5824,"8,834"
51117,Mecklenburg County,Virginia,-0.470951712,9266,6803,16182,"30,587"
51119,Middlesex County,Virginia,-0.360801361,4196,2491,6764,"10,582"
51121,Montgomery County,Virginia,0.54764297,20573,23077,44573,"98,535"
51125,Nelson County,Virginia,-0.374748828,4799,4307,9335,"14,930"
51127,New Kent County,Virginia,-0.470616257,8929,3162,12224,"23,091"
51131,Northampton County,Virginia,0.425960717,2955,3667,6722,"11,710"
51133,Northumberland County,Virginia,-0.357420422,4477,3240,7772,"12,095"
51135,Nottoway County,Virginia,-0.535189076,4032,2976,7080,"15,232"
51137,Orange County,Virginia,-0.441634504,12426,7995,20688,"37,051"
51139,Page County,Virginia,-0.479876161,9316,2982,12432,"23,902"
51141,Patrick County,Virginia,-0.458939119,7474,1948,9527,"17,608"
51143,Pittsylvania County,Virginia,-0.435977731,23704,10053,34041,"60,354"
51145,Powhatan County,Virginia,-0.334614866,14055,5320,19730,"29,652"
51147,Prince Edward County,Virginia,0.58148408,4434,4973,9543,"22,802"
51149,Prince George County,Virginia,-0.552003755,10106,6870,17182,"38,353"
51153,Prince William County,Virginia,0.534214974,76432,139502,219075,"470,335"
51155,Pulaski County,Virginia,-0.489346695,12127,4925,17376,"34,027"
51157,Rappahannock County,Virginia,-0.32605156,2815,2096,4967,"7,370"
51159,Richmond County,Virginia,-0.546603125,2547,1513,4091,"9,023"
51161,Roanoke County,Virginia,-0.407077485,33758,21218,55845,"94,186"
51163,Rockbridge County,Virginia,-0.452088779,8047,4022,12368,"22,573"
51165,Rockingham County,Virginia,-0.528701128,28608,9311,38622,"81,948"
51167,Russell County,Virginia,-0.497178966,10879,2373,13368,"26,586"
51169,Scott County,Virginia,-0.497125104,9063,1692,10845,"21,566"
51171,Shenandoah County,Virginia,-0.460702494,16398,6781,23522,"43,616"
51173,Smyth County,Virginia,-0.533052086,10941,2989,14057,"30,104"
51175,Southampton County,Virginia,-0.444954909,5730,3969,9786,"17,631"
51177,Spotsylvania County,Virginia,-0.447182763,39506,34385,75302,"136,215"
51179,Stafford County,Virginia,0.48312424,37513,40138,79021,"152,882"
51181,Surry County,Virginia,0.305200872,2025,2397,4462,"6,422"
51183,Sussex County,Virginia,0.544672462,2217,2822,5081,"11,159"
51185,Tazewell County,Virginia,-0.507599458,16665,3169,19989,"40,595"
51187,Warren County,Virginia,-0.478164525,14033,6564,20959,"40,164"
51191,Washington County,Virginia,-0.466244883,21678,6617,28684,"53,740"
51193,Westmoreland County,Virginia,-0.453066889,5286,4453,9853,"18,015"
51195,Wise County,Virginia,-0.558489153,13315,3084,16505,"37,383"
51197,Wythe County,Virginia,-0.475456701,11733,3143,15046,"28,684"
51199,York County,Virginia,-0.441051552,20087,17410,38165,"68,280"
51510,Alexandria city,Virginia,0.495540307,14251,65201,80425,"159,428"
51520,Bristol city,Virginia,-0.534542417,5347,2313,7802,"16,762"
51530,Buena Vista city,Virginia,-0.5654523,1863,825,2815,"6,478"
51540,Charlottesville city,Virginia,0.490098591,3094,20696,24101,"47,266"
51550,Chesapeake city,Virginia,0.489415321,57651,65330,125009,"244,835"
51570,Colonial Heights city,Virginia,-0.475302245,6007,2972,9114,"17,370"
51580,Covington city,Virginia,-0.531599856,1580,964,2594,"5,538"
51590,Danville city,Virginia,0.52042753,7396,11615,19204,"40,044"
51595,Emporia city,Virginia,0.554994388,754,1612,2379,"5,346"
51600,Fairfax city,Virginia,0.4461468,3982,9120,13303,"24,019"
51610,Falls Church city,Virginia,0.401381953,1490,7146,8750,"14,617"
51620,Franklin city,Virginia,0.494037906,1482,2505,4031,"7,967"
51630,Fredericksburg city,Virginia,0.559374569,4037,8517,12794,"29,036"
51640,Galax city,Virginia,-0.585788562,1836,775,2629,"6,347"
51650,Hampton city,Virginia,0.519336852,18201,45481,64654,"134,510"
51660,Harrisonburg city,Virginia,0.682152558,5560,10935,16851,"53,016"
51670,Hopewell city,Virginia,0.572550934,4018,5427,9630,"22,529"
51678,Lexington city,Virginia,0.633225893,901,1782,2731,"7,446"
51680,Lynchburg city,Virginia,0.563504041,16697,17447,35866,"82,168"
51683,Manassas city,Virginia,0.597054886,6182,10100,16555,"41,085"
51685,Manassas Park city,Virginia,0.652649045,2062,3913,6071,"17,478"
51690,Martinsville city,Virginia,0.521746057,2165,3766,6004,"12,554"
51700,Newport News city,Virginia,0.565579579,25594,50319,77859,"179,225"
51710,Norfolk city,Virginia,0.657904277,22038,59396,83041,"242,742"
51720,Norton city,Virginia,-0.598844511,1112,464,1597,"3,981"
51730,Petersburg city,Virginia,0.554233395,1573,12293,13973,"31,346"
51735,Poquoson city,Virginia,-0.362806617,5605,2054,7819,"12,271"
51740,Portsmouth city,Virginia,0.527786606,12755,30948,44576,"94,398"
51750,Radford city,Virginia,0.655378377,2786,3358,6289,"18,249"
51760,Richmond city,Virginia,0.549041816,15707,86460,103917,"230,436"
51770,Roanoke city,Virginia,0.576036634,15356,25929,42033,"99,143"
51775,Salem city,Virginia,-0.484170586,7683,5148,13051,"25,301"
51790,Staunton city,Virginia,0.487365635,5642,6886,12781,"24,932"
51800,Suffolk city,Virginia,0.465703305,20006,28484,49213,"92,108"
51810,Virginia Beach city,Virginia,0.436685231,115107,134252,253477,"449,974"
51820,Waynesboro city,Virginia,-0.529916041,5474,4918,10638,"22,630"
51830,Williamsburg city,Virginia,0.54226294,1963,4790,6845,"14,954"
51840,Winchester city,Virginia,0.579314766,5156,6451,11812,"28,078"
53001,Adams County,Washington,-0.744332683,3449,1562,5109,"19,983"
53003,Asotin County,Washington,-0.47537862,7259,4233,11847,"22,582"
53005,Benton County,Washington,-0.505523754,59588,37859,101066,"204,390"
53007,Chelan County,Washington,-0.448860104,22476,19005,42548,"77,200"
53009,Clallam County,Washington,0.434935537,20131,22535,43697,"77,331"
53011,Clark County,Washington,0.446914536,124756,138612,270039,"488,241"
53013,Columbia County,Washington,-0.398494354,1699,644,2397,"3,985"
53015,Cowlitz County,Washington,-0.465029432,33976,23631,59164,"110,593"
53017,Douglas County,Washington,-0.526422437,12619,7554,20567,"43,429"
53019,Ferry County,Washington,-0.435164547,2735,1465,4308,"7,627"
53021,Franklin County,Washington,-0.670979396,17583,12786,31330,"95,222"
53023,Garfield County,Washington,-0.335730337,1062,362,1478,"2,225"
53025,Grant County,Washington,-0.738317661,16662,8386,25575,"97,733"
53027,Grays Harbor County,Washington,-0.511703814,18960,16623,36652,"75,061"
53029,Island County,Washington,0.376457876,22535,29003,53089,"85,141"
53031,Jefferson County,Washington,0.268179138,6531,16578,23580,"32,221"
53033,King County,Washington,0.476705691,262428,891510,1178868,"2,252,782"
53035,Kitsap County,Washington,0.425898708,60838,89373,155853,"271,473"
53037,Kittitas County,Washington,-0.466381558,13778,11004,25579,"47,935"
53039,Klickitat County,Washington,-0.481783724,6203,5216,11621,"22,425"
53041,Lewis County,Washington,-0.445711029,29074,14316,44735,"80,707"
53043,Lincoln County,Washington,-0.365389889,5095,1694,6942,"10,939"
53045,Mason County,Washington,-0.452252576,18342,16999,36572,"66,768"
53047,Okanogan County,Washington,-0.597921549,9231,7469,16985,"42,243"
53049,Pacific County,Washington,-0.376485248,6930,6776,14011,"22,471"
53051,Pend Oreille County,Washington,-0.386330516,5655,2578,8422,"13,724"
53053,Pierce County,Washington,0.49837013,193795,244893,453965,"904,980"
53055,San Juan County,Washington,0.261915595,2994,9606,12977,"17,582"
53057,Skagit County,Washington,0.634232421,19598,26753,47259,"129,205"
53059,Skamania County,Washington,-0.427460068,3694,3016,6918,"12,083"
53061,Snohomish County,Washington,0.478289905,162972,251625,428889,"822,083"
53063,Spokane County,Washington,-0.443285935,146805,133892,291049,"522,798"
53065,Stevens County,Washington,-0.528005599,14566,6563,21581,"45,723"
53067,Thurston County,Washington,0.473669356,58200,89778,152918,"290,536"
53069,Wahkiakum County,Washington,-0.346925134,1711,1150,2931,"4,488"
53071,Walla Walla County,Washington,-0.615223831,12068,10705,23379,"60,760"
53073,Whatcom County,Washington,0.40225172,50041,82809,137032,"229,247"
53075,Whitman County,Washington,0.667631327,7245,8794,16653,"50,104"
53077,Yakima County,Washington,-0.740023837,35017,28967,65221,"250,873"
54001,Barbour County,West Virginia,-0.596496563,5094,1438,6634,"16,441"
54003,Berkeley County,West Virginia,-0.58760101,32062,16075,49146,"119,171"
54005,Boone County,West Virginia,-0.581348744,6775,2029,8983,"21,457"
54007,Braxton County,West Virginia,-0.595185212,4115,1453,5650,"13,957"
54009,Brooke County,West Virginia,-0.515429144,7516,2936,10631,"21,939"
54011,Cabell County,West Virginia,-0.599815107,21440,14733,36795,"91,945"
54013,Calhoun County,West Virginia,-0.58531439,2346,563,2948,"7,109"
54015,Clay County,West Virginia,-0.606723084,2661,640,3346,"8,508"
54017,Doddridge County,West Virginia,-0.63671875,2592,432,3069,"8,448"
54019,Fayette County,West Virginia,-0.603971136,11514,5031,16794,"42,406"
54021,Gilmer County,West Virginia,-0.662661383,1997,591,2639,"7,823"
54023,Grant County,West Virginia,-0.52480982,4861,605,5497,"11,568"
54025,Greenbrier County,West Virginia,-0.543390456,10898,4641,15827,"34,662"
54027,Hampshire County,West Virginia,-0.574023732,7829,1919,9872,"23,175"
54029,Hancock County,West Virginia,-0.529816036,9653,3670,13546,"28,810"
54031,Hardy County,West Virginia,-0.543626597,4827,1371,6287,"13,776"
54033,Harrison County,West Virginia,-0.548367432,20581,9149,30375,"67,256"
54035,Jackson County,West Virginia,-0.53006019,10025,3197,13429,"28,576"
54037,Jefferson County,West Virginia,-0.524673643,14813,11831,27163,"57,146"
54039,Kanawha County,West Virginia,-0.539640924,46086,34139,82001,"178,124"
54041,Lewis County,West Virginia,-0.533350097,5759,1531,7423,"15,907"
54043,Lincoln County,West Virginia,-0.619040619,5967,1703,7775,"20,409"
54045,Logan County,West Virginia,-0.594584465,10501,2325,12981,"32,019"
54047,McDowell County,West Virginia,-0.631525193,5125,1323,6494,"17,624"
54049,Marion County,West Virginia,-0.541589385,16218,8836,25704,"56,072"
54051,Marshall County,West Virginia,-0.552389375,10137,3348,13666,"30,531"
54053,Mason County,West Virginia,-0.579536883,8422,2511,11149,"26,516"
54055,Mercer County,West Virginia,-0.572773069,19185,5522,25103,"58,758"
